"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MAGEL2",-0.792487849463721,3.14937861731715,-3.07137561725216,0.0022460561653814,0.00395016747978617,-2.7566392406551
"TSNAX",-0.547003581917195,9.86648698097384,-3.07081846726699,0.00225017305875604,0.00395694429427768,-2.75831615167028
"PABPN1P2",0.528601040508062,1.42613046975627,3.07080338256042,0.00225028461904594,0.00395694429427768,-2.75836154957324
"TOMM7",-0.439664356363661,11.9177230466559,-3.07004226130838,0.00225592016176283,0.00396652328850756,-2.76065188931726
"TM7SF3",-0.487813843740376,10.9955006612103,-3.06949771132847,0.00225996010939758,0.00397329542820742,-2.76229019473024
"RPL5P17",0.723772187741515,2.89292710462073,3.06870031007007,0.00226588792514824,0.00398338527319586,-2.76468871063542
"KIFC3",0.608607991601174,9.00417517421937,3.06865004228871,0.00226626209002088,0.00398371104390836,-2.76483989178265
"NPC1",-0.483557988111384,10.3739152302821,-3.06828482185799,0.00226898228907784,0.00398816035378785,-2.76593822638422
"FBN2",-0.717308353568066,7.21671655588187,-3.06805865498651,0.00227066830689059,0.00399079130691136,-2.76661831934872
"ELMO3",-0.449621146397403,11.1772014368906,-3.06794974001845,0.00227148065150729,0.00399188643363283,-2.76694581385458
"C9orf64",-0.525161268699469,9.07756357876658,-3.06704017848504,0.00227827506965673,0.00400349336215754,-2.76968032123718
"SLC5A2",0.609979860710471,4.66983241243023,3.06687506636175,0.00227951045676069,0.00400533057683548,-2.77017663086274
"GGN",0.57762868637404,3.41095732457271,3.06667841207166,0.0022809826489163,0.00400758354124941,-2.77076771933529
"RASSF10-DT",0.806780235601368,2.56191842133891,3.06627424571652,0.0022840110596858,0.00401257010852106,-2.77198241713629
"H2AZ2",-0.412979454980643,12.2471640134063,-3.06527795187794,0.00229149205416505,0.00402537753085923,-2.77497606008504
"MAP2K3",-0.475608620726469,11.4366703059545,-3.0652178567987,0.00229194401659839,0.00402583621335052,-2.77515660256048
"ALG1L1P",0.762232814999192,5.93699385768199,3.06502918428818,0.00229336351505799,0.00402779175708387,-2.77572340555219
"MIR142HG",-0.784023410842001,4.971359721319,-3.06501912569412,0.00229343921467405,0.00402779175708387,-2.77575362226557
"DLL3",0.849072390729857,3.09108775180904,3.0647258303921,0.00229564752500262,0.00403116065002324,-2.77663465967522
"PUM1",-0.454404403991772,11.8143453984631,-3.06471359602495,0.00229573968373609,0.00403116065002324,-2.77667140904552
"STAT2",-0.530869081952812,11.0100354975772,-3.06466320249113,0.00229611932271679,0.00403149167582719,-2.77682277873899
"GASK1B-AS1",-0.935371260320291,4.88114055074935,-3.06459168687562,0.00229665818360879,0.00403210218269195,-2.77703758981875
"MEMO1P1",-0.879954218348772,4.5529980781512,-3.06429075480416,0.00229892694102107,0.00403574940861339,-2.7779414449993
"LRRC15",0.916020301513115,8.02349484828232,3.06398986034289,0.00230119747330489,0.00403939914303848,-2.77884510173701
"ZNF34",-0.499794758127194,7.13788119088183,-3.06351456411597,0.00230478822888158,0.00404536552671226,-2.78027235379117
"TEX30",0.631633199605226,7.93534876490792,3.06272779364715,0.00231074341580798,0.00405548062343402,-2.78263445329601
"GPR84",0.745287476411026,4.88390253231167,3.0624695630672,0.0023127010817815,0.0040585787536688,-2.78340960453132
"RPL27P6",0.702135915084647,1.75939127999712,3.06242668138821,0.00231302631857067,0.00405881184293567,-2.78353831977648
"COMMD9",-0.40589646858397,9.94395678746994,-3.06200179326202,0.00231625116082444,0.0040641325891225,-2.78481358598027
"TSPYL2",-0.532046949593914,8.93448431044992,-3.06192475352192,0.00231683632395328,0.00406473582707477,-2.78504479606764
"MFHAS1",-0.519054770676567,10.9824188826741,-3.06189350559642,0.00231707370943645,0.00406473582707477,-2.78513857510314
"RPS3AP6",-0.677610285932701,5.79799563088284,-3.06187176816194,0.00231723885842032,0.00406473582707477,-2.78520381139059
"EHMT2-AS1",-0.582194317019141,2.11209252744068,-3.06185506771775,0.00231736574648721,0.00406473582707477,-2.78525393084661
"STX4",-0.448021446868371,10.6817952315931,-3.06177875056783,0.00231794567670221,0.00406541499163185,-2.78548296176479
"NLRP6",-0.917245318874657,5.03917850009667,-3.06158795308313,0.00231939612059033,0.00406762069901334,-2.78605552883514
"MAST1",-0.645268536751024,5.0838068623361,-3.0615212974716,0.00231990303351421,0.00406817146803131,-2.78625554857109
"KPNA1",-0.481653923660399,10.4037920744936,-3.06109507353692,0.00232314685399018,0.00407352117523433,-2.78753445947353
"FILIP1L",-0.673492775205649,10.3067569741235,-3.06096794572586,0.00232411517942696,0.00407488035864287,-2.78791588101142
"FAM83D",0.497927236929806,10.0784683189369,3.06038631564396,0.00232855015330559,0.00408231689942055,-2.78966075097656
"OR7E91P",-0.829850575259437,1.98776919247983,-3.05979620261866,0.00233305775344144,0.00408987951891412,-2.79143074303283
"UGGT2",0.585994419341832,9.55150239378613,3.05970354592905,0.00233376624254921,0.00409078154564841,-2.79170862874695
"SNX22",-0.475315816275526,6.50918997522156,-3.05915420662938,0.00233797076505841,0.00409781099444472,-2.79335598002212
"RBPJ",-0.528497581635982,11.0978735018758,-3.05864417503324,0.00234188066225055,0.00410432292202668,-2.79488520079022
"SLC2A6",-0.573485664673909,7.27077982465776,-3.05729474843353,0.00235225433502083,0.00412216108190824,-2.79892998343385
"RPS18P5",0.539652048972691,8.3549788636842,3.05720056273308,0.00235297995771473,0.00412309015019392,-2.79921223224743
"MOB1B",-0.68423110733362,9.17039059296218,-3.05675944935566,0.00235638110710761,0.00412870695849556,-2.80053401704029
"BBS1",-0.554988998383938,5.71430888894981,-3.05670260659864,0.00235681971429188,0.00412913247950772,-2.80070433152241
"BTN2A2",-0.53537691000585,8.23993173735522,-3.05634255481171,0.0023595996695096,0.00413365961536713,-2.80178306183273
"HOXA13",-0.977790890933861,9.80818833826856,-3.05605991817237,0.00236178401273256,0.00413714266438969,-2.80262976733256
"RHCE",-0.610366526017221,3.15349812434123,-3.05552191110032,0.00236594710611204,0.00414409102850846,-2.80424128742944
"FRG1JP",-0.737915351131904,2.56206281544576,-3.05538901635209,0.00236697648169316,0.00414554980943503,-2.80463931176511
"LINC02804",0.605259372263857,1.59817036258756,3.05481913698507,0.00237139531572654,0.00415294419177547,-2.80634593093164
"MLLT3",-0.583982253773977,10.301466060811,-3.05437412609516,0.00237485118782375,0.00415865108384146,-2.80767839289338
"SLC28A3",1.09073935077809,7.00163776267551,3.05390586289033,0.00237849262599025,0.00416468195008205,-2.80908027553579
"NINJ1",-0.393758503272208,10.3913204694252,-3.05359809954222,0.00238088873212455,0.00416853145048433,-2.81000154220834
"RNF39",0.668133121494972,7.07067753088423,3.05355144670113,0.00238125214342672,0.0041688217041616,-2.81014118620731
"HMGN3",-0.647365192539576,9.79607837122713,-3.05304722749374,0.00238518310751038,0.00417535705143767,-2.81165031331691
"ACBD6",0.404409885618792,10.2342553914346,3.05298919252157,0.00238563593850681,0.00417580321026161,-2.81182399646698
"IARS2",-0.478837313352935,12.2471458189189,-3.05271745871267,0.00238775725329273,0.00417916955699941,-2.81263718076428
"COX20",-0.601520146576213,7.76367891798192,-3.05260561063078,0.00238863090860494,0.00418035181167449,-2.81297187448095
"DIAPH2-AS1",0.725958894872495,2.30808338072345,3.05026359760416,0.0024069921304793,0.00421213638628923,-2.8199773901108
"DNAAF4",0.731138082980611,3.65580310897963,3.04974439259124,0.00241108017004514,0.00421894028261569,-2.82152975368489
"USP54",-0.561355563582451,10.9749106791607,-3.04953900783915,0.00241269905680692,0.00422142285204753,-2.82214376030497
"RPS2P46",0.548605614542503,8.33584879095507,3.04918675807833,0.0024154778886838,0.00422593436044588,-2.82319673346442
"LCORL",-0.625607992197763,8.48362051741853,-3.04869703684433,0.00241934608914052,0.00423235083797728,-2.82466045260338
"IKBKE",-0.45974460528376,9.78170148183584,-3.04771507801904,0.0024271195047425,0.00424529576720047,-2.82759472942781
"CARS2",0.404999314450793,11.2308076297072,3.04771144163554,0.00242714833376494,0.00424529576720047,-2.82760559392983
"TAC4",-0.582473192981316,1.9834773942614,-3.0474151038766,0.00242949873794497,0.00424905450445329,-2.82849092670118
"TRPV6",-1.19053094451936,3.17791110243252,-3.04712421258127,0.00243180797539005,0.00425274062617127,-2.82935990704339
"TCOF1",0.578589725590341,11.4804322042698,3.04661949764931,0.0024358194306762,0.00425940272491784,-2.83086745363722
"LCA5",-0.74495012322576,5.96579798388322,-3.04643385174562,0.00243729646466442,0.00426163226339783,-2.83142190383946
"IGDCC4",-0.634622929459431,6.98905577572572,-3.04617646303312,0.00243934565812183,0.00426486177475522,-2.83219056730835
"RPL5P34",-0.643528890458503,4.56522669237013,-3.04611857497672,0.00243980675013712,0.00426531440306583,-2.83236343508853
"MCUR1",-0.447417387195831,10.5930835306622,-3.04594619150987,0.00244118029895686,0.00426705706664332,-2.83287819519093
"ANXA2P3",0.662529891707121,2.3038112630281,3.04594269727552,0.00244120814830054,0.00426705706664332,-2.83288862915207
"RPS2P48",0.593351129718915,3.29451928738716,3.04576942645252,0.00244258949725711,0.00426911781051797,-2.83340601015668
"ZNF513",-0.517490421774491,9.20589974212275,-3.04561126756776,0.0024438509971547,0.00427096876006473,-2.83387824264806
"YTHDF1",0.448183167511075,11.5628287565554,3.04558313091509,0.00244407548212464,0.00427100722557677,-2.83396225089096
"STARD7",-0.436053740823059,12.5902621913817,-3.04548472350449,0.00244486076292884,0.00427202559088974,-2.83425606224912
"CNTROB",-0.494564138874011,10.0006178395836,-3.0452537967883,0.00244670444332807,0.00427489302804294,-2.83494549566187
"AFAP1-AS1",1.48117584389229,4.54882538784594,3.04469775383638,0.00245114903448993,0.0042823039368503,-2.83660535928896
"ADISSP",0.470439579335467,10.7995664546065,3.04423723877533,0.00245483565601368,0.0042883895095613,-2.83797983806754
"SMCO3",-0.586227149084566,1.94818432981126,-3.04391446258049,0.00245742265132536,0.00429255327981593,-2.83894309435937
"PRKCH-AS1",-0.742196763526993,3.28975746942904,-3.04378664584236,0.00245844777176663,0.00429398834956077,-2.83932450878093
"ITGBL1",1.08894518422149,6.04082978210853,3.04348854894184,0.00246084010458243,0.00429781099238796,-2.84021399158666
"VPS13C",-0.616577373888868,10.8194836658634,-3.04263821115412,0.00246767611032913,0.00430939315102929,-2.84275082883749
"ACTR5",0.449585068634445,9.06165591375328,3.04238133769434,0.00246974458334298,0.00431264836432424,-2.84351703248089
"NFX1",-0.456768592382796,10.717154357429,-3.04234109358692,0.00247006879307248,0.00431285747215222,-2.84363706718876
"SOX1",1.43931337097686,3.3005019132612,3.04225456193107,0.00247076603125537,0.00431371781685985,-2.84389515698471
"MRPS16",-0.41079037188398,11.6524804105615,-3.04172917911004,0.0024750032391166,0.00432075795133043,-2.84546201481797
"LIPT1",-0.497969792759443,7.26079022356791,-3.04103514087211,0.00248061087463968,0.00433018915836225,-2.84753145664954
"TMEM9",0.43623704376426,11.4868835769953,3.0407253469079,0.00248311768515563,0.00433420640882687,-2.84845503489982
"CIAO3",-0.422516100405558,10.0048277611968,-3.04069977285651,0.00248332473073157,0.00433420915688,-2.84853127390084
"IFT172",-0.459891624034197,10.2946423265628,-3.03938950150424,0.00249395381043343,0.00435240023804772,-2.85243650695101
"PLXNA3",0.528068265386981,10.7901330871462,3.03907591359599,0.00249650385683073,0.00435649010224912,-2.85337090777275
"IQCK",-0.482782705480179,7.43208363604051,-3.03881245762533,0.00249864808749361,0.00435969944138746,-2.85415585816356
"KPNA6",-0.499346571930053,11.120062090436,-3.03879916236621,0.00249875634049371,0.00435969944138746,-2.85419546880816
"TBC1D29P",0.565953140293944,1.33243192630756,3.03848740689792,0.00250129595773667,0.00436376949239082,-2.8551242358517
"MIF",0.559505901444524,10.6698054694973,3.03815515618552,0.00250400513983039,0.00436813466916824,-2.85611396025253
"SNTB2",-0.496871228979149,10.1828863088747,-3.03805321449381,0.00250483691499645,0.00436922433514719,-2.85641760815306
"POLR1D",0.504068120104533,12.1706933894339,3.03774734717865,0.00250733410681931,0.00437321859180143,-2.8573286187365
"TNKS",-0.541538248207535,10.2830140391736,-3.03772086251122,0.00250755044295099,0.00437323431530452,-2.85740749784201
"SLC7A4",-1.0076877905076,6.55288337179166,-3.03743260080657,0.00250990617438513,0.00437698088975529,-2.85826598285406
"RCOR2",0.660377798114338,7.23709884389482,3.03719764196394,0.00251182780618961,0.0043799698887132,-2.85896566615355
"ZNF646",-0.523942106090262,9.89327794256152,-3.03653829055143,0.00251722758171897,0.00438902286400893,-2.86092886831414
"PSMD14",0.425480079243917,11.4517895661544,3.03608398399364,0.00252095433194973,0.0043951575070789,-2.86228131553917
"RSPH4A",-0.620473508570269,3.03195435587685,-3.03590214736122,0.00252244738525268,0.00439739711938183,-2.86282257917049
"MS4A15",1.0135427886204,2.99610215191263,3.03576375721397,0.00252358424482508,0.0043990154582547,-2.86323449697212
"URB1",0.501313235787457,10.7131615524414,3.0349920744037,0.00252993215595039,0.00440971648468168,-2.8655310763733
"MGAT3-AS1",-0.689892262765288,2.27949635357203,-3.03487207477583,0.00253092059545204,0.00441107486081677,-2.86588815268998
"TARBP2",0.367354167550189,10.0365771120548,3.03452643100002,0.00253376965083796,0.00441567556301849,-2.86691658987748
"KIAA1217",-0.542280320816801,11.4235451559901,-3.03430150734668,0.00253562522031223,0.00441854427073657,-2.86758577273101
"KLHDC7B",-0.709432610179357,5.19244392269481,-3.03408798648109,0.00253738787268695,0.00442125060188819,-2.8682209862783
"GUSBP1",-0.566539025477627,6.54605793886532,-3.03402969354266,0.00253786928645605,0.00442172418671048,-2.86839439727188
"SURF4",-0.368914579316233,13.4664214054756,-3.03395653679714,0.00253847357192773,0.00442241175472775,-2.86861202087032
"RBBP8NL",0.615066732120139,8.78539731408163,3.03310312464247,0.0025455326393262,0.00443434350433123,-2.87115034164601
"HNRNPA1P36",0.493626881283291,1.60570179310979,3.03302260006254,0.00254619963371332,0.004435139147279,-2.87138981196896
"C6orf62",-0.514374211053536,12.1923158296757,-3.03159027933722,0.00255809053048997,0.00445548358105485,-2.87564833585591
"ANKRD50",-0.599855357659106,9.33831598357883,-3.03117866658902,0.00256151708333048,0.00446108333518602,-2.8768717692161
"CUL9",-0.502049042428025,9.89367346481717,-3.02968351366721,0.00257399923392271,0.00448245189799106,-2.88131445320619
"EIF4A2",-0.463219394152711,13.4399326562595,-3.02931521666717,0.00257708247979933,0.0044874507040521,-2.88240848324638
"KRT8P23",-0.510353019677058,1.8186379751065,-3.02926621617694,0.00257749294893874,0.00448779498678611,-2.88255403004401
"HDGFL2",-0.473892344845103,10.7264143238406,-3.02899344450299,0.00257977900903959,0.00449140462336424,-2.8833642058344
"RANGAP1",0.46253602649106,12.1674011895518,3.02885649401971,0.00258092747235752,0.00449303326746798,-2.8837709442993
"UQCC6",0.417170969647501,8.06186887865791,3.02857021481604,0.00258332971728782,0.00449684412085074,-2.88462112692247
"MANSC1",-0.511455999301258,11.2167264050188,-3.02817350735637,0.00258666198478466,0.00450227311717532,-2.88579912770821
"AOAH",-0.776652189251232,9.26888425910771,-3.02775236669401,0.00259020379980217,0.00450806592021674,-2.8870495187363
"BTN2A1",-0.490489086801222,10.0766093403148,-3.02715426369014,0.00259524152108375,0.00451646107134236,-2.88882503306654
"ALG3",0.407029639300797,11.2986060161792,3.02693716363736,0.00259707233994301,0.00451927437211333,-2.88946942745786
"FSTL3",0.625080142886993,9.19787580259657,3.0265947183893,0.00259996261066159,0.00452393065324553,-2.89048577973965
"AMY2B",-0.746171538779063,6.15627946469487,-3.02586781145517,0.00260610755324617,0.00453424882284516,-2.89264281856881
"PHKA1",0.650976124966297,8.9797008654817,3.02535569529754,0.00261044474497897,0.00454142032582155,-2.89416218282172
"NRN1",-1.0165650803806,7.48886617259431,-3.02516231169712,0.00261208426175244,0.00454389785728236,-2.89473585560636
"USP9X",-0.529243879350359,12.2447753293068,-3.02445190391456,0.00261811524655418,0.00455401360689485,-2.89684297801039
"SLC43A1",0.574040717369428,9.98330036435964,3.0243249310198,0.00261919452301176,0.00455550453231267,-2.89721953881333
"DNAH12",0.725024090999928,2.87539007508871,3.02430025616151,0.0026194043079748,0.00455550453231267,-2.89729271474486
"RPL9P29",0.605674558709075,2.96679800334987,3.0231361666798,0.00262931889082123,0.00457237037782218,-2.90074429243836
"MED22",-0.443179384191428,10.2333241215104,-3.0230875894513,0.00262973337133283,0.00457271418142732,-2.90088829825868
"TMEM104",-0.465905648841197,9.53303533136401,-3.0230426958356,0.00263011647503723,0.00457300337326371,-2.90102138212932
"SH2D4A",-0.515224843862523,10.0445499069824,-3.02274918620329,0.00263262242702861,0.00457698322556182,-2.90189142321003
"LINC03057",-0.777893462677651,9.69090549195906,-3.02266510015104,0.00263334074751756,0.00457785476579326,-2.90214066175666
"COX7CP1",-0.53558817819622,2.59625588442073,-3.02236521908865,0.00263590399983183,0.00458193316625073,-2.9030294814949
"ANKRA2",-0.473916755541847,8.97098488763836,-3.02178616718795,0.00264085995664371,0.00459016973677014,-2.90474549717293
